Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
133,0.0,0.0,2901.54,3381.74,6867.39,12000.0,5473.89,9500.0,-9638.92,1.0,idle,2391138.6,50.0007,0.0023,0.0068,0.0,100.0,100.0,100.0
134,0.0,0.0,3120.59,3386.6,9960.9,12000.0,8573.18,9500.0,-3231.93,1.0,idle,2410853.1,50.0046,0.0022,0.0103,0.0004,99.0,100.0,100.0
135,0.0,0.0,1704.47,3392.05,8710.46,12000.0,7219.39,9500.0,-7257.73,1.0,idle,2283402.3,49.9756,0.0021,0.0309,0.0189,0.0,2.0,100.0
136,0.0,0.0,2373.38,3386.22,8540.15,12000.0,8840.59,9500.0,-5132.1,1.0,idle,2343604.2,49.988,0.002,0.0184,0.0068,14.0,100.0,100.0
137,0.0,0.0,1672.99,3382.09,11199.4,12000.0,7072.37,9500.0,-4937.33,1.0,idle,2280569.1,49.9751,0.0021,0.0314,0.0194,0.0,1.0,100.0
138,0.0,0.0,2757.88,3386.08,11038.48,12000.0,9103.6,9500.0,-1986.12,1.0,idle,2378209.2,49.9964,0.0022,0.0105,0.0001,99.0,100.0,100.0
139,0.0,0.0,2392.34,3385.81,9212.44,12000.0,7368.12,9500.0,-5912.91,1.0,idle,2345310.6,49.988,0.0021,0.0184,0.0064,16.0,100.0,100.0
140,0.0,0.0,11.02,3385.96,11890.93,12000.0,438.66,9500.0,-12545.35,1.0,idle,2130991.8,49.9444,0.0017,0.061,0.0513,0.0,0.0,0.0
141,0.0,0.0,2717.82,3378.41,11090.12,12000.0,9398.43,9500.0,-1672.04,1.0,idle,2374603.8,49.9946,0.0021,0.0119,0.0002,98.0,100.0,100.0
142,0.0,0.0,675.48,3385.02,12003.06,12000.0,4412.78,9500.0,-7793.7,1.0,idle,2190793.2,49.956,0.0019,0.0498,0.0391,0.0,0.0,100.0
143,0.0,0.0,1455.76,3387.88,11104.2,12000.0,9058.0,9500.0,-3269.92,1.0,idle,2261018.4,49.9693,0.0018,0.0364,0.0262,0.0,0.0,100.0
144,0.0,0.0,2921.8,3387.67,10959.47,12000.0,8012.06,9500.0,-2994.34,1.0,idle,2392962.0,49.9975,0.002,0.0086,0.0,100.0,100.0,100.0
